"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","ProductDescription"
"S3","MEX","282","Mexico","WLD"," World",1993,"Export",6,48339,"Ferrous waste/scrap"
"S3","MEX","282","Mexico","WLD"," World",1993,"Import",5,103285,"Ferrous waste/scrap"
"S3","MEX","282","Mexico","WLD"," World",2007,"Export",6,393829.779,"Ferrous waste/scrap"
"S3","MEX","282","Mexico","WLD"," World",2007,"Import",5,368502.435,"Ferrous waste/scrap"
"S3","MEX","283","Mexico","WLD"," World",1993,"Export",6,18035,"Copper ores/concentrates"
"S3","MEX","283","Mexico","WLD"," World",1993,"Import",5,33123,"Copper ores/concentrates"
"S3","MEX","283","Mexico","WLD"," World",2007,"Export",6,270296.888,"Copper ores/concentrates"
"S3","MEX","283","Mexico","WLD"," World",2007,"Import",5,329.303,"Copper ores/concentrates"
"S3","MEX","284","Mexico","WLD"," World",1993,"Import",5,97,"Nickel ores/concs/etc"
"S3","MEX","284","Mexico","WLD"," World",2007,"Export",6,294.188,"Nickel ores/concs/etc"
"S3","MEX","284","Mexico","WLD"," World",2007,"Import",5,872.928,"Nickel ores/concs/etc"
"S3","MEX","285","Mexico","WLD"," World",1993,"Export",6,746,"Aluminium ores/concs/etc"
"S3","MEX","285","Mexico","WLD"," World",1993,"Import",5,17946,"Aluminium ores/concs/etc"
"S3","MEX","285","Mexico","WLD"," World",2007,"Export",6,324.66,"Aluminium ores/concs/etc"
"S3","MEX","285","Mexico","WLD"," World",2007,"Import",5,34053.835,"Aluminium ores/concs/etc"
"S3","MEX","286","Mexico","WLD"," World",1993,"Import",5,1,"Uranium/thorium ore/conc"
"S3","MEX","287","Mexico","WLD"," World",1993,"Export",6,74374,"Base metal ore/conc nes"
"S3","MEX","287","Mexico","WLD"," World",1993,"Import",5,40008,"Base metal ore/conc nes"
"S3","MEX","287","Mexico","WLD"," World",2007,"Export",6,974388.465,"Base metal ore/conc nes"
"S3","MEX","287","Mexico","WLD"," World",2007,"Import",5,463991.233,"Base metal ore/conc nes"
"S3","MEX","288","Mexico","WLD"," World",1993,"Export",6,113065,"Nf base metal waste nes"
"S3","MEX","288","Mexico","WLD"," World",1993,"Import",5,23304,"Nf base metal waste nes"
"S3","MEX","288","Mexico","WLD"," World",2007,"Export",6,965127.709,"Nf base metal waste nes"
"S3","MEX","288","Mexico","WLD"," World",2007,"Import",5,664650.037,"Nf base metal waste nes"
"S3","MEX","289","Mexico","WLD"," World",1993,"Export",6,2355,"Precious metal ore/conc."
"S3","MEX","289","Mexico","WLD"," World",1993,"Import",5,1,"Precious metal ore/conc."
"S3","MEX","289","Mexico","WLD"," World",2007,"Export",6,50898.677,"Precious metal ore/conc."
"S3","MEX","289","Mexico","WLD"," World",2007,"Import",5,215157.058,"Precious metal ore/conc."
"S3","MEX","291","Mexico","WLD"," World",1993,"Export",6,14882,"Crude animal mterial nes"
"S3","MEX","291","Mexico","WLD"," World",1993,"Import",5,49706,"Crude animal mterial nes"
"S3","MEX","291","Mexico","WLD"," World",2007,"Export",6,16705.609,"Crude animal mterial nes"
"S3","MEX","291","Mexico","WLD"," World",2007,"Import",5,162466.919,"Crude animal mterial nes"
"S3","MEX","292","Mexico","WLD"," World",1993,"Export",6,89436,"Crude veg materials nes"
"S3","MEX","292","Mexico","WLD"," World",1993,"Import",5,174728,"Crude veg materials nes"
"S3","MEX","292","Mexico","WLD"," World",2007,"Export",6,218319.038,"Crude veg materials nes"
"S3","MEX","292","Mexico","WLD"," World",2007,"Import",5,466441.463,"Crude veg materials nes"
"S3","MEX","321","Mexico","WLD"," World",1993,"Export",6,88,"Coal non-agglomerated"
"S3","MEX","321","Mexico","WLD"," World",1993,"Import",5,4925,"Coal non-agglomerated"
"S3","MEX","321","Mexico","WLD"," World",2007,"Export",6,2560.849,"Coal non-agglomerated"
"S3","MEX","321","Mexico","WLD"," World",2007,"Import",5,403015.007,"Coal non-agglomerated"
"S3","MEX","322","Mexico","WLD"," World",1993,"Export",6,196,"Briquettes/lignite/peat"
"S3","MEX","322","Mexico","WLD"," World",1993,"Import",5,961,"Briquettes/lignite/peat"
"S3","MEX","322","Mexico","WLD"," World",2007,"Export",6,65.619,"Briquettes/lignite/peat"
"S3","MEX","322","Mexico","WLD"," World",2007,"Import",5,11005.09,"Briquettes/lignite/peat"
"S3","MEX","325","Mexico","WLD"," World",1993,"Export",6,39,"Coke/semi-coke/retort c"
"S3","MEX","325","Mexico","WLD"," World",1993,"Import",5,54773,"Coke/semi-coke/retort c"
"S3","MEX","325","Mexico","WLD"," World",2007,"Export",6,1458.327,"Coke/semi-coke/retort c"
"S3","MEX","325","Mexico","WLD"," World",2007,"Import",5,67876.436,"Coke/semi-coke/retort c"
"S3","MEX","333","Mexico","WLD"," World",1993,"Export",6,6485314.048,"Petrol./bitum. oil,crude"
"S3","MEX","333","Mexico","WLD"," World",1993,"Import",5,2,"Petrol./bitum. oil,crude"
"S3","MEX","333","Mexico","WLD"," World",2007,"Export",6,37937176.935,"Petrol./bitum. oil,crude"
"S3","MEX","333","Mexico","WLD"," World",2007,"Import",5,22.037,"Petrol./bitum. oil,crude"
"S3","MEX","334","Mexico","WLD"," World",1993,"Export",6,603505.984,"Heavy petrol/bitum oils"
"S3","MEX","334","Mexico","WLD"," World",1993,"Import",5,1061950.016,"Heavy petrol/bitum oils"
"S3","MEX","334","Mexico","WLD"," World",2007,"Export",6,4028797.426,"Heavy petrol/bitum oils"
"S3","MEX","334","Mexico","WLD"," World",2007,"Import",5,13886076.06,"Heavy petrol/bitum oils"
"S3","MEX","335","Mexico","WLD"," World",1993,"Export",6,8923,"Residual petrol. prods"
"S3","MEX","335","Mexico","WLD"," World",1993,"Import",5,92136,"Residual petrol. prods"
"S3","MEX","335","Mexico","WLD"," World",2007,"Export",6,10351.526,"Residual petrol. prods"
"S3","MEX","335","Mexico","WLD"," World",2007,"Import",5,600359.937,"Residual petrol. prods"
"S3","MEX","342","Mexico","WLD"," World",1993,"Export",6,46565,"Liquid propane/butane"
"S3","MEX","342","Mexico","WLD"," World",1993,"Import",5,46512,"Liquid propane/butane"
"S3","MEX","342","Mexico","WLD"," World",2007,"Export",6,17266.488,"Liquid propane/butane"
"S3","MEX","342","Mexico","WLD"," World",2007,"Import",5,708049.94,"Liquid propane/butane"
"S3","MEX","343","Mexico","WLD"," World",1993,"Import",5,90370,"Natural gas"
"S3","MEX","343","Mexico","WLD"," World",2007,"Export",6,338980.204,"Natural gas"
"S3","MEX","343","Mexico","WLD"," World",2007,"Import",5,2749684.017,"Natural gas"
"S3","MEX","344","Mexico","WLD"," World",1993,"Export",6,52655,"Petrol./hydrocarbon gas"
"S3","MEX","344","Mexico","WLD"," World",1993,"Import",5,167118,"Petrol./hydrocarbon gas"
"S3","MEX","344","Mexico","WLD"," World",2007,"Export",6,3273.909,"Petrol./hydrocarbon gas"
"S3","MEX","344","Mexico","WLD"," World",2007,"Import",5,944288.506,"Petrol./hydrocarbon gas"
"S3","MEX","345","Mexico","WLD"," World",1993,"Import",5,6,"Coal gas/water gas/etc"
"S3","MEX","345","Mexico","WLD"," World",2007,"Import",5,5.104,"Coal gas/water gas/etc"
"S3","MEX","351","Mexico","WLD"," World",1993,"Export",6,84908,"Electric current"
"S3","MEX","351","Mexico","WLD"," World",1993,"Import",5,46960,"Electric current"
"S3","MEX","351","Mexico","WLD"," World",2007,"Export",6,257397.384,"Electric current"
"S3","MEX","351","Mexico","WLD"," World",2007,"Import",5,27913.231,"Electric current"
"S3","MEX","411","Mexico","WLD"," World",1993,"Export",6,1593,"Animal oil/fat"
"S3","MEX","411","Mexico","WLD"," World",1993,"Import",5,112169,"Animal oil/fat"
"S3","MEX","411","Mexico","WLD"," World",2007,"Export",6,5998.674,"Animal oil/fat"
"S3","MEX","411","Mexico","WLD"," World",2007,"Import",5,358190.954,"Animal oil/fat"
"S3","MEX","421","Mexico","WLD"," World",1993,"Export",6,26854,"Fixed veg oil/fat, soft"
"S3","MEX","421","Mexico","WLD"," World",1993,"Import",5,215412,"Fixed veg oil/fat, soft"
"S3","MEX","421","Mexico","WLD"," World",2007,"Export",6,74886.506,"Fixed veg oil/fat, soft"
"S3","MEX","421","Mexico","WLD"," World",2007,"Import",5,301473.701,"Fixed veg oil/fat, soft"
"S3","MEX","422","Mexico","WLD"," World",1993,"Export",6,2913,"Fixed veg oils not soft"
"S3","MEX","422","Mexico","WLD"," World",1993,"Import",5,60518,"Fixed veg oils not soft"
"S3","MEX","422","Mexico","WLD"," World",2007,"Export",6,12567.079,"Fixed veg oils not soft"
"S3","MEX","422","Mexico","WLD"," World",2007,"Import",5,280545.934,"Fixed veg oils not soft"
"S3","MEX","431","Mexico","WLD"," World",1993,"Export",6,5087,"Animal/veg oils procesd"
"S3","MEX","431","Mexico","WLD"," World",1993,"Import",5,42902,"Animal/veg oils procesd"
"S3","MEX","431","Mexico","WLD"," World",2007,"Export",6,21643.666,"Animal/veg oils procesd"
"S3","MEX","431","Mexico","WLD"," World",2007,"Import",5,137048.026,"Animal/veg oils procesd"
"S3","MEX","511","Mexico","WLD"," World",1993,"Export",6,241078,"Hydrocarbons/derivatives"
"S3","MEX","511","Mexico","WLD"," World",1993,"Import",5,302072.992,"Hydrocarbons/derivatives"
"S3","MEX","511","Mexico","WLD"," World",2007,"Export",6,244616.345,"Hydrocarbons/derivatives"
"S3","MEX","511","Mexico","WLD"," World",2007,"Import",5,2446583.595,"Hydrocarbons/derivatives"
"S3","MEX","512","Mexico","WLD"," World",1993,"Export",6,80352,"Alcohols/phenols/derivs"
"S3","MEX","512","Mexico","WLD"," World",1993,"Import",5,106707,"Alcohols/phenols/derivs"
"S3","MEX","512","Mexico","WLD"," World",2007,"Export",6,87190.985,"Alcohols/phenols/derivs"
"S3","MEX","512","Mexico","WLD"," World",2007,"Import",5,754740.458,"Alcohols/phenols/derivs"
"S3","MEX","513","Mexico","WLD"," World",1993,"Export",6,352036.992,"Carboxylic acid compound"
"S3","MEX","513","Mexico","WLD"," World",1993,"Import",5,191700.992,"Carboxylic acid compound"
"S3","MEX","513","Mexico","WLD"," World",2007,"Export",6,885105.852,"Carboxylic acid compound"
"S3","MEX","513","Mexico","WLD"," World",2007,"Import",5,898710.075,"Carboxylic acid compound"
"S3","MEX","514","Mexico","WLD"," World",1993,"Export",6,52846,"Nitrogen function compds"
"S3","MEX","514","Mexico","WLD"," World",1993,"Import",5,247835.008,"Nitrogen function compds"
"S3","MEX","514","Mexico","WLD"," World",2007,"Export",6,151560.274,"Nitrogen function compds"
"S3","MEX","514","Mexico","WLD"," World",2007,"Import",5,720145.769,"Nitrogen function compds"
"S3","MEX","515","Mexico","WLD"," World",1993,"Export",6,59889,"Organo-inorganic compnds"
"S3","MEX","515","Mexico","WLD"," World",1993,"Import",5,426539.008,"Organo-inorganic compnds"
"S3","MEX","515","Mexico","WLD"," World",2007,"Export",6,273626.877,"Organo-inorganic compnds"
"S3","MEX","515","Mexico","WLD"," World",2007,"Import",5,996225.4,"Organo-inorganic compnds"
"S3","MEX","516","Mexico","WLD"," World",1993,"Export",6,30749,"Other organic compounds"
"S3","MEX","516","Mexico","WLD"," World",1993,"Import",5,228171.008,"Other organic compounds"
"S3","MEX","516","Mexico","WLD"," World",2007,"Export",6,100349.516,"Other organic compounds"
"S3","MEX","516","Mexico","WLD"," World",2007,"Import",5,873773.507,"Other organic compounds"
"S3","MEX","522","Mexico","WLD"," World",1993,"Export",6,185850,"Elements/oxides/hal salt"
"S3","MEX","522","Mexico","WLD"," World",1993,"Import",5,176226,"Elements/oxides/hal salt"
"S3","MEX","522","Mexico","WLD"," World",2007,"Export",6,444802.197,"Elements/oxides/hal salt"
"S3","MEX","522","Mexico","WLD"," World",2007,"Import",5,473277.324,"Elements/oxides/hal salt"
"S3","MEX","523","Mexico","WLD"," World",1993,"Export",6,130803,"Metal salts of inorg acd"
"S3","MEX","523","Mexico","WLD"," World",1993,"Import",5,155410,"Metal salts of inorg acd"
"S3","MEX","523","Mexico","WLD"," World",2007,"Export",6,305355.631,"Metal salts of inorg acd"
"S3","MEX","523","Mexico","WLD"," World",2007,"Import",5,376554.708,"Metal salts of inorg acd"
"S3","MEX","524","Mexico","WLD"," World",1993,"Export",6,4253,"Other inorganic chemical"
"S3","MEX","524","Mexico","WLD"," World",1993,"Import",5,28417,"Other inorganic chemical"
"S3","MEX","524","Mexico","WLD"," World",2007,"Export",6,14090.369,"Other inorganic chemical"
"S3","MEX","524","Mexico","WLD"," World",2007,"Import",5,353751.874,"Other inorganic chemical"
"S3","MEX","525","Mexico","WLD"," World",1993,"Export",6,85,"Radio-active etc matrial"
"S3","MEX","525","Mexico","WLD"," World",1993,"Import",5,36454,"Radio-active etc matrial"
"S3","MEX","525","Mexico","WLD"," World",2007,"Export",6,377.494,"Radio-active etc matrial"
"S3","MEX","525","Mexico","WLD"," World",2007,"Import",5,14829.683,"Radio-active etc matrial"
"S3","MEX","531","Mexico","WLD"," World",1993,"Export",6,24895,"Synth org colour agents"
"S3","MEX","531","Mexico","WLD"," World",1993,"Import",5,121172,"Synth org colour agents"
"S3","MEX","531","Mexico","WLD"," World",2007,"Export",6,103666.323,"Synth org colour agents"
"S3","MEX","531","Mexico","WLD"," World",2007,"Import",5,251715.265,"Synth org colour agents"
"S3","MEX","532","Mexico","WLD"," World",1993,"Export",6,21919,"Dyeing/tanning extracts"
"S3","MEX","532","Mexico","WLD"," World",1993,"Import",5,18303,"Dyeing/tanning extracts"
"S3","MEX","532","Mexico","WLD"," World",2007,"Export",6,16349.919,"Dyeing/tanning extracts"
"S3","MEX","532","Mexico","WLD"," World",2007,"Import",5,72718.5,"Dyeing/tanning extracts"
"S3","MEX","533","Mexico","WLD"," World",1993,"Export",6,100567,"Pigments/paints/varnish"
"S3","MEX","533","Mexico","WLD"," World",1993,"Import",5,238122,"Pigments/paints/varnish"
"S3","MEX","533","Mexico","WLD"," World",2007,"Export",6,499927.697,"Pigments/paints/varnish"
"S3","MEX","533","Mexico","WLD"," World",2007,"Import",5,1121326.255,"Pigments/paints/varnish"
"S3","MEX","541","Mexico","WLD"," World",1993,"Export",6,169715.008,"Pharmaceut exc medicamnt"
"S3","MEX","541","Mexico","WLD"," World",1993,"Import",5,349648,"Pharmaceut exc medicamnt"
"S3","MEX","541","Mexico","WLD"," World",2007,"Export",6,407283.436,"Pharmaceut exc medicamnt"
"S3","MEX","541","Mexico","WLD"," World",2007,"Import",5,1375271.269,"Pharmaceut exc medicamnt"
"S3","MEX","542","Mexico","WLD"," World",1993,"Export",6,65978,"Medicaments include vet"
"S3","MEX","542","Mexico","WLD"," World",1993,"Import",5,184255.008,"Medicaments include vet"
"S3","MEX","542","Mexico","WLD"," World",2007,"Export",6,1068807.366,"Medicaments include vet"
"S3","MEX","542","Mexico","WLD"," World",2007,"Import",5,2473419.849,"Medicaments include vet"
"S3","MEX","551","Mexico","WLD"," World",1993,"Export",6,28397,"Essent.oil/perfume/flavr"
"S3","MEX","551","Mexico","WLD"," World",1993,"Import",5,63849,"Essent.oil/perfume/flavr"
"S3","MEX","551","Mexico","WLD"," World",2007,"Export",6,165848.144,"Essent.oil/perfume/flavr"
"S3","MEX","551","Mexico","WLD"," World",2007,"Import",5,684826.283,"Essent.oil/perfume/flavr"
"S3","MEX","553","Mexico","WLD"," World",1993,"Export",6,42294,"Perfume/toilet/cosmetics"
"S3","MEX","553","Mexico","WLD"," World",1993,"Import",5,227072,"Perfume/toilet/cosmetics"
"S3","MEX","553","Mexico","WLD"," World",2007,"Export",6,1087161.17,"Perfume/toilet/cosmetics"
"S3","MEX","553","Mexico","WLD"," World",2007,"Import",5,789382.599,"Perfume/toilet/cosmetics"
"S3","MEX","554","Mexico","WLD"," World",1993,"Export",6,81259,"Soaps/cleansers/polishes"
"S3","MEX","554","Mexico","WLD"," World",1993,"Import",5,118798,"Soaps/cleansers/polishes"
"S3","MEX","554","Mexico","WLD"," World",2007,"Export",6,510397.726,"Soaps/cleansers/polishes"
"S3","MEX","554","Mexico","WLD"," World",2007,"Import",5,382100.226,"Soaps/cleansers/polishes"
"S3","MEX","562","Mexico","WLD"," World",1993,"Export",6,51949,"Manufactured fertilizers"
"S3","MEX","562","Mexico","WLD"," World",1993,"Import",5,164528.992,"Manufactured fertilizers"
"S3","MEX","562","Mexico","WLD"," World",2007,"Export",6,106884.498,"Manufactured fertilizers"
"S3","MEX","562","Mexico","WLD"," World",2007,"Import",5,1120410.809,"Manufactured fertilizers"
"S3","MEX","571","Mexico","WLD"," World",1993,"Export",6,28066,"Primary ethylene polymer"
"S3","MEX","571","Mexico","WLD"," World",1993,"Import",5,247784.992,"Primary ethylene polymer"
"S3","MEX","571","Mexico","WLD"," World",2007,"Export",6,156356.44,"Primary ethylene polymer"
"S3","MEX","571","Mexico","WLD"," World",2007,"Import",5,1741460.264,"Primary ethylene polymer"
"S3","MEX","572","Mexico","WLD"," World",1993,"Export",6,45097,"Styrene primary polymers"
"S3","MEX","572","Mexico","WLD"," World",1993,"Import",5,109282,"Styrene primary polymers"
"S3","MEX","572","Mexico","WLD"," World",2007,"Export",6,433967.52,"Styrene primary polymers"
"S3","MEX","572","Mexico","WLD"," World",2007,"Import",5,694729.18,"Styrene primary polymers"
"S3","MEX","573","Mexico","WLD"," World",1993,"Export",6,102185,"Vinyl chloride etc polym"
"S3","MEX","573","Mexico","WLD"," World",1993,"Import",5,38001,"Vinyl chloride etc polym"
"S3","MEX","573","Mexico","WLD"," World",2007,"Export",6,162081.588,"Vinyl chloride etc polym"
"S3","MEX","573","Mexico","WLD"," World",2007,"Import",5,306431.064,"Vinyl chloride etc polym"
"S3","MEX","574","Mexico","WLD"," World",1993,"Export",6,50413,"Polyacetals/polyesters.."
"S3","MEX","574","Mexico","WLD"," World",1993,"Import",5,135870,"Polyacetals/polyesters.."
"S3","MEX","574","Mexico","WLD"," World",2007,"Export",6,646667.146,"Polyacetals/polyesters.."
"S3","MEX","574","Mexico","WLD"," World",2007,"Import",5,1137909.137,"Polyacetals/polyesters.."
"S3","MEX","575","Mexico","WLD"," World",1993,"Export",6,87280,"Plastic nes-primary form"
"S3","MEX","575","Mexico","WLD"," World",1993,"Import",5,465299.008,"Plastic nes-primary form"
"S3","MEX","575","Mexico","WLD"," World",2007,"Export",6,265566.482,"Plastic nes-primary form"
"S3","MEX","575","Mexico","WLD"," World",2007,"Import",5,2482998.45,"Plastic nes-primary form"
"S3","MEX","579","Mexico","WLD"," World",1993,"Export",6,25912,"Plastic waste/scrap"
"S3","MEX","579","Mexico","WLD"," World",1993,"Import",5,2129,"Plastic waste/scrap"
"S3","MEX","579","Mexico","WLD"," World",2007,"Export",6,293256.161,"Plastic waste/scrap"
"S3","MEX","579","Mexico","WLD"," World",2007,"Import",5,10537.708,"Plastic waste/scrap"
"S3","MEX","581","Mexico","WLD"," World",1993,"Export",6,31605,"Plastic tube/pipe/hose"
"S3","MEX","581","Mexico","WLD"," World",1993,"Import",5,186471.008,"Plastic tube/pipe/hose"
"S3","MEX","581","Mexico","WLD"," World",2007,"Export",6,261591.755,"Plastic tube/pipe/hose"
"S3","MEX","581","Mexico","WLD"," World",2007,"Import",5,985359.24,"Plastic tube/pipe/hose"
"S3","MEX","582","Mexico","WLD"," World",1993,"Export",6,124944,"Plastic sheets/film/etc"
"S3","MEX","582","Mexico","WLD"," World",1993,"Import",5,592004.992,"Plastic sheets/film/etc"
"S3","MEX","582","Mexico","WLD"," World",2007,"Export",6,535460.837,"Plastic sheets/film/etc"
"S3","MEX","582","Mexico","WLD"," World",2007,"Import",5,2769628.355,"Plastic sheets/film/etc"
"S3","MEX","583","Mexico","WLD"," World",1993,"Export",6,518,"Monofilament rods/sticks"
"S3","MEX","583","Mexico","WLD"," World",1993,"Import",5,9323,"Monofilament rods/sticks"
"S3","MEX","583","Mexico","WLD"," World",2007,"Export",6,4162.796,"Monofilament rods/sticks"
"S3","MEX","583","Mexico","WLD"," World",2007,"Import",5,59166.18,"Monofilament rods/sticks"
"S3","MEX","591","Mexico","WLD"," World",1993,"Export",6,21386,"Household/garden chemcal"
"S3","MEX","591","Mexico","WLD"," World",1993,"Import",5,104326,"Household/garden chemcal"
"S3","MEX","591","Mexico","WLD"," World",2007,"Export",6,122013.629,"Household/garden chemcal"
"S3","MEX","591","Mexico","WLD"," World",2007,"Import",5,406643.912,"Household/garden chemcal"
"S3","MEX","592","Mexico","WLD"," World",1993,"Export",6,20342,"Starches/glues/etc."
"S3","MEX","592","Mexico","WLD"," World",1993,"Import",5,150094,"Starches/glues/etc."
"S3","MEX","592","Mexico","WLD"," World",2007,"Export",6,81846.637,"Starches/glues/etc."
"S3","MEX","592","Mexico","WLD"," World",2007,"Import",5,617707.532,"Starches/glues/etc."
"S3","MEX","593","Mexico","WLD"," World",1993,"Export",6,6124,"Explosives/pyrotechnics"
"S3","MEX","593","Mexico","WLD"," World",1993,"Import",5,11612,"Explosives/pyrotechnics"
"S3","MEX","593","Mexico","WLD"," World",2007,"Export",6,110091.118,"Explosives/pyrotechnics"
"S3","MEX","593","Mexico","WLD"," World",2007,"Import",5,271665.864,"Explosives/pyrotechnics"
"S3","MEX","597","Mexico","WLD"," World",1993,"Export",6,36702,"Oil etc additives/fluids"
"S3","MEX","597","Mexico","WLD"," World",1993,"Import",5,70105,"Oil etc additives/fluids"
"S3","MEX","597","Mexico","WLD"," World",2007,"Export",6,93192.835,"Oil etc additives/fluids"
"S3","MEX","597","Mexico","WLD"," World",2007,"Import",5,436367.15,"Oil etc additives/fluids"
"S3","MEX","598","Mexico","WLD"," World",1993,"Export",6,85870,"Misc chemical prods nes"
"S3","MEX","598","Mexico","WLD"," World",1993,"Import",5,419671.008,"Misc chemical prods nes"
"S3","MEX","598","Mexico","WLD"," World",2007,"Export",6,436961.167,"Misc chemical prods nes"
"S3","MEX","598","Mexico","WLD"," World",2007,"Import",5,2145790.194,"Misc chemical prods nes"
"S3","MEX","611","Mexico","WLD"," World",1993,"Export",6,46015,"Leather"
"S3","MEX","611","Mexico","WLD"," World",1993,"Import",5,139740,"Leather"
"S3","MEX","611","Mexico","WLD"," World",2007,"Export",6,234164.465,"Leather"
"S3","MEX","611","Mexico","WLD"," World",2007,"Import",5,590826.483,"Leather"
"S3","MEX","612","Mexico","WLD"," World",1993,"Export",6,17785,"Leather manufactures"
"S3","MEX","612","Mexico","WLD"," World",1993,"Import",5,34321,"Leather manufactures"
"S3","MEX","612","Mexico","WLD"," World",2007,"Export",6,164731.437,"Leather manufactures"
"S3","MEX","612","Mexico","WLD"," World",2007,"Import",5,152097.12,"Leather manufactures"
"S3","MEX","613","Mexico","WLD"," World",1993,"Export",6,189,"Furskins tanned/dressed"
"S3","MEX","613","Mexico","WLD"," World",1993,"Import",5,1636,"Furskins tanned/dressed"
"S3","MEX","613","Mexico","WLD"," World",2007,"Export",6,361.141,"Furskins tanned/dressed"
"S3","MEX","613","Mexico","WLD"," World",2007,"Import",5,2598.367,"Furskins tanned/dressed"
"S3","MEX","621","Mexico","WLD"," World",1993,"Export",6,33558,"Materials of rubber"
"S3","MEX","621","Mexico","WLD"," World",1993,"Import",5,107739,"Materials of rubber"
"S3","MEX","621","Mexico","WLD"," World",2007,"Export",6,338954.634,"Materials of rubber"
"S3","MEX","621","Mexico","WLD"," World",2007,"Import",5,612353.133,"Materials of rubber"
"S3","MEX","625","Mexico","WLD"," World",1993,"Export",6,42410,"Rubber tyres/treads"
"S3","MEX","625","Mexico","WLD"," World",1993,"Import",5,264668,"Rubber tyres/treads"
"S3","MEX","625","Mexico","WLD"," World",2007,"Export",6,360397.892,"Rubber tyres/treads"
"S3","MEX","625","Mexico","WLD"," World",2007,"Import",5,1712924.817,"Rubber tyres/treads"
"S3","MEX","629","Mexico","WLD"," World",1993,"Export",6,24611,"Articles of rubber nes"
"S3","MEX","629","Mexico","WLD"," World",1993,"Import",5,210487.008,"Articles of rubber nes"
"S3","MEX","629","Mexico","WLD"," World",2007,"Export",6,355352.041,"Articles of rubber nes"
"S3","MEX","629","Mexico","WLD"," World",2007,"Import",5,1169947.801,"Articles of rubber nes"
"S3","MEX","633","Mexico","WLD"," World",1993,"Export",6,238,"Cork manufactures"
"S3","MEX","633","Mexico","WLD"," World",1993,"Import",5,3679,"Cork manufactures"
"S3","MEX","633","Mexico","WLD"," World",2007,"Export",6,9450.649,"Cork manufactures"
"S3","MEX","633","Mexico","WLD"," World",2007,"Import",5,21188.996,"Cork manufactures"
"S3","MEX","634","Mexico","WLD"," World",1993,"Export",6,17449,"Veneer/plywood/etc"
"S3","MEX","634","Mexico","WLD"," World",1993,"Import",5,198528,"Veneer/plywood/etc"
